Employee ID,First Name,Last Name,Gender,State,City,Education Level,Birth Date,Hire Date,Term Date,Department,Job Title,Salary,Performance Rating
EMP0769,Karan,Kumar,Male,Karnataka,Bengaluru,Graduate,3/23/1985,10/30/2015,,IT,QA Engineer,370784,Good
EMP0770,Karan,Malhotra,Male,Gujarat,Ahmedabad,10+2,6/20/1989,3/21/2017,5/27/2021,HR,HR Executive,1178390,Average
EMP0771,Aditi,Mehta,Female,Karnataka,Bengaluru,10+2,12/13/1988,6/14/2024,,IT,Software Engineer,1121834,Good
EMP0772,Anjali,Verma,Female,Gujarat,Ahmedabad,Graduate,3/27/1995,9/10/2017,,Finance,Accountant,802522,Needs Improvement
EMP0773,Rohan,Gupta,Male,Tamil Nadu,Chennai,Post Graduate,7/29/2000,3/13/2019,10/5/2023,Operations,Operations Manager,917044,Good
EMP0774,Vivaan,Malhotra,Male,Madhya Pradesh,Indore,Graduate,9/17/2002,8/31/2016,,HR,HR Executive,910035,Average
EMP0775,Karan,Verma,Male,West Bengal,Kolkata,Diploma,5/29/1996,5/9/2019,,Finance,Financial Analyst,794098,Needs Improvement
EMP0776,Kavya,Agarwal,Female,Madhya Pradesh,Bhopal,10+2,8/25/1989,6/18/2017,,Sales,Sales Executive,665131,Good
EMP0777,Ankit,Kumar,Male,Rajasthan,Jaipur,Graduate,9/17/1990,3/5/2021,,HR,HR Executive,559380,Needs Improvement
EMP0778,Aman,Malhotra,Male,Maharashtra,Pune,Graduate,7/23/1994,1/22/2020,12/31/2025,Sales,Sales Manager,635364,Needs Improvement
EMP0779,Anjali,Sharma,Female,Karnataka,Mysuru,Diploma,12/16/1990,3/28/2022,2/1/2024,Finance,Accountant,558824,Excellent
EMP0780,Siddharth,Mehta,Male,Delhi,New Delhi,10+2,1/30/1993,6/6/2015,,HR,HR Manager,456198,Average
EMP0781,Siddharth,Agarwal,Male,Uttar Pradesh,Noida,Diploma,11/16/2001,1/12/2023,,Finance,Accountant,1057483,Average
EMP0782,Anjali,Kumar,Female,Madhya Pradesh,Indore,Post Graduate,9/3/1999,9/30/2020,,Sales,Sales Executive,487949,Good
EMP0783,Kavya,Mehta,Female,Telangana,Hyderabad,Post Graduate,8/22/1992,11/18/2023,11/3/2025,Finance,Accountant,699622,Needs Improvement
EMP0784,Riya,Jain,Female,Maharashtra,Pune,Diploma,12/14/1997,10/18/2024,,Finance,Accountant,774078,Average
EMP0785,Pooja,Kumar,Female,Rajasthan,Udaipur,Graduate,3/2/1998,4/6/2015,8/16/2022,IT,Software Engineer,411156,Average
EMP0786,Isha,Malhotra,Female,Rajasthan,Udaipur,Diploma,10/6/1993,9/18/2015,,Sales,Sales Executive,747840,Excellent
EMP0787,Arjun,Jain,Male,Karnataka,Bengaluru,Post Graduate,8/8/1985,2/3/2017,,IT,Data Analyst,547604,Good
EMP0788,Aman,Agarwal,Male,Telangana,Hyderabad,Post Graduate,4/16/1986,2/18/2019,,IT,Software Engineer,592645,Needs Improvement
EMP0789,Arjun,Gupta,Male,Telangana,Hyderabad,Post Graduate,9/1/2001,10/9/2015,,HR,HR Executive,1162732,Good
EMP0790,Isha,Malhotra,Female,Uttar Pradesh,Noida,Post Graduate,3/7/1991,4/6/2017,,HR,HR Manager,317077,Needs Improvement
EMP0791,Isha,Mehta,Female,Telangana,Hyderabad,Post Graduate,4/28/1995,3/10/2020,12/31/2025,IT,QA Engineer,345528,Average
EMP0792,Riya,Singh,Female,Uttar Pradesh,Lucknow,Diploma,4/24/1994,10/17/2017,10/21/2020,Operations,Operations Manager,730067,Needs Improvement
EMP0793,Vivaan,Mehta,Male,Karnataka,Mysuru,Graduate,12/15/1999,10/1/2015,3/8/2019,Sales,Sales Manager,1048868,Excellent
EMP0794,Riya,Sharma,Female,Delhi,New Delhi,Post Graduate,9/16/1992,5/14/2023,12/31/2025,HR,HR Manager,289609,Excellent
EMP0795,Siddharth,Verma,Male,Karnataka,Mysuru,Post Graduate,11/16/1995,3/4/2020,12/8/2021,IT,QA Engineer,938938,Good
EMP0796,Rahul,Gupta,Male,Maharashtra,Nagpur,10+2,12/22/1988,4/19/2018,,Operations,Operations Manager,426636,Excellent
EMP0797,Neha,Gupta,Female,Tamil Nadu,Chennai,Diploma,12/1/1994,10/24/2022,,Marketing,Marketing Executive,659593,Average
EMP0798,Vivaan,Kumar,Male,Tamil Nadu,Chennai,Graduate,5/9/1990,3/30/2017,,IT,Data Analyst,279301,Excellent
EMP0799,Aditya,Mehta,Male,Delhi,New Delhi,Diploma,12/27/1985,8/30/2019,,IT,Data Analyst,588354,Good
EMP0800,Isha,Mehta,Female,Telangana,Hyderabad,Post Graduate,9/17/1987,8/9/2017,,IT,Data Analyst,589075,Good
EMP0801,Priya,Sharma,Female,Rajasthan,Jaipur,Post Graduate,12/9/1989,9/28/2015,,Marketing,SEO Specialist,296073,Excellent
EMP0802,Aditi,Malhotra,Female,Karnataka,Mysuru,10+2,6/16/1998,8/21/2018,,Marketing,SEO Specialist,960830,Good
EMP0803,Priya,Gupta,Female,Gujarat,Surat,10+2,7/8/1992,3/14/2015,1/8/2023,Operations,Operations Manager,650945,Good
EMP0804,Sneha,Malhotra,Female,Maharashtra,Mumbai,10+2,10/29/1998,7/6/2023,,Finance,Accountant,1023758,Needs Improvement
EMP0805,Rohan,Singh,Male,West Bengal,Kolkata,Diploma,5/27/1988,3/20/2019,7/4/2022,Marketing,Marketing Executive,499628,Needs Improvement
EMP0806,Priya,Gupta,Female,Uttar Pradesh,Lucknow,10+2,9/6/1996,11/18/2023,,Marketing,SEO Specialist,1037009,Excellent
EMP0807,Aman,Singh,Male,Gujarat,Ahmedabad,Diploma,2/5/1997,8/10/2015,5/23/2019,Marketing,Marketing Executive,887600,Needs Improvement
EMP0808,Rahul,Patel,Male,Maharashtra,Mumbai,Post Graduate,7/28/1986,2/27/2017,,Marketing,Marketing Executive,464140,Good
EMP0809,Karan,Mehta,Male,Telangana,Hyderabad,Post Graduate,4/6/2001,3/28/2020,,HR,HR Executive,506822,Needs Improvement
EMP0810,Aman,Agarwal,Male,Uttar Pradesh,Lucknow,Diploma,2/6/1991,9/2/2024,,IT,Data Analyst,667589,Needs Improvement
EMP0811,Rahul,Patel,Male,West Bengal,Kolkata,Post Graduate,1/20/2002,9/30/2016,,IT,Data Analyst,698158,Excellent
EMP0812,Aditi,Gupta,Female,Telangana,Hyderabad,Graduate,7/14/1993,3/14/2020,,Sales,Sales Manager,643370,Needs Improvement
EMP0813,Karan,Gupta,Male,Tamil Nadu,Chennai,10+2,3/25/1996,3/11/2023,12/31/2025,Sales,Sales Manager,686019,Needs Improvement
EMP0814,Nisha,Verma,Female,Rajasthan,Jaipur,10+2,8/19/1993,5/5/2021,,HR,HR Manager,517657,Average
EMP0815,Sneha,Patel,Female,Gujarat,Ahmedabad,Post Graduate,7/6/1994,4/2/2023,,HR,HR Manager,286183,Average
EMP0816,Aarav,Gupta,Male,Uttar Pradesh,Lucknow,Diploma,9/15/1990,10/10/2017,7/11/2025,Operations,Operations Executive,262936,Excellent
EMP0817,Aditya,Kumar,Male,Rajasthan,Jaipur,Diploma,6/27/1994,11/10/2016,,Finance,Financial Analyst,774966,Needs Improvement
EMP0818,Nisha,Agarwal,Female,Rajasthan,Jaipur,10+2,4/9/1999,6/3/2021,12/31/2025,HR,HR Manager,1035100,Good
EMP0819,Anjali,Agarwal,Female,Maharashtra,Mumbai,Post Graduate,1/13/1985,2/1/2016,,Marketing,SEO Specialist,800462,Needs Improvement
EMP0820,Rahul,Gupta,Male,Gujarat,Ahmedabad,Diploma,6/11/1989,6/15/2020,6/30/2023,Operations,Operations Executive,722552,Good
EMP0821,Rahul,Mehta,Male,Maharashtra,Nagpur,Diploma,2/24/2003,7/7/2023,,Finance,Financial Analyst,712139,Excellent
EMP0822,Rahul,Verma,Male,Uttar Pradesh,Noida,Post Graduate,10/19/1987,2/7/2018,,Finance,Accountant,864094,Good
EMP0823,Vivaan,Agarwal,Male,Maharashtra,Nagpur,10+2,3/5/1987,5/14/2017,,IT,Data Analyst,882275,Average
EMP0824,Vivaan,Singh,Male,Gujarat,Ahmedabad,10+2,4/2/1995,10/5/2024,,Marketing,Marketing Executive,276927,Excellent
EMP0825,Sneha,Agarwal,Female,Tamil Nadu,Coimbatore,Post Graduate,11/14/1998,9/11/2022,12/31/2025,Operations,Operations Manager,942299,Good
EMP0826,Aarav,Singh,Male,Maharashtra,Nagpur,Graduate,1/10/1986,1/21/2024,,Marketing,SEO Specialist,494903,Needs Improvement
EMP0827,Karan,Gupta,Male,Telangana,Hyderabad,Diploma,3/3/1996,12/8/2023,,Finance,Financial Analyst,426216,Needs Improvement
EMP0828,Aditi,Mehta,Female,Tamil Nadu,Chennai,Diploma,11/23/2001,5/26/2022,,IT,Data Analyst,1000534,Excellent
EMP0829,Anjali,Agarwal,Female,Tamil Nadu,Coimbatore,Post Graduate,1/16/2000,5/19/2016,,Operations,Operations Manager,344835,Average
EMP0830,Isha,Verma,Female,Gujarat,Surat,Post Graduate,9/1/1999,3/15/2022,,Sales,Sales Executive,484410,Average
EMP0831,Arjun,Malhotra,Male,Gujarat,Ahmedabad,Graduate,7/12/1993,6/21/2021,,Finance,Accountant,868722,Good
EMP0832,Anjali,Kumar,Female,Gujarat,Surat,Diploma,8/28/1996,6/11/2022,,Operations,Operations Executive,361763,Needs Improvement
EMP0833,Rohan,Agarwal,Male,Tamil Nadu,Coimbatore,Post Graduate,4/22/1988,9/29/2021,,HR,HR Executive,877971,Average
EMP0834,Vivaan,Singh,Male,Karnataka,Bengaluru,Diploma,9/16/2000,4/2/2023,11/2/2024,HR,HR Manager,1012729,Needs Improvement
EMP0835,Ankit,Gupta,Male,Maharashtra,Nagpur,Post Graduate,7/27/1992,9/27/2019,,Finance,Financial Analyst,660059,Excellent
EMP0836,Sneha,Agarwal,Female,Uttar Pradesh,Noida,Post Graduate,3/9/1987,6/20/2016,,Operations,Operations Executive,1141090,Average
EMP0837,Nisha,Gupta,Female,West Bengal,Kolkata,Graduate,4/1/1988,5/9/2017,,Marketing,Marketing Executive,1021037,Excellent
EMP0838,Arjun,Gupta,Male,Rajasthan,Udaipur,Diploma,4/7/1986,1/29/2016,,Sales,Sales Executive,305021,Excellent
EMP0839,Rohan,Kumar,Male,Tamil Nadu,Chennai,10+2,5/28/1990,6/13/2019,,Finance,Accountant,934507,Needs Improvement
EMP0840,Arjun,Verma,Male,Delhi,New Delhi,Diploma,7/8/1985,7/31/2021,,Operations,Operations Manager,537021,Excellent
EMP0841,Nisha,Gupta,Female,Rajasthan,Udaipur,Post Graduate,9/11/1991,5/29/2021,10/23/2023,IT,Data Analyst,316582,Good
EMP0842,Anjali,Sharma,Female,Rajasthan,Udaipur,10+2,8/21/1996,5/21/2024,,Operations,Operations Executive,1040110,Good
EMP0843,Rohan,Malhotra,Male,Tamil Nadu,Chennai,10+2,8/13/1997,11/17/2017,,IT,Software Engineer,780734,Average
EMP0844,Aarav,Mehta,Male,Uttar Pradesh,Noida,Graduate,10/14/1999,12/27/2020,,HR,HR Manager,978866,Average
EMP0845,Isha,Jain,Female,Telangana,Hyderabad,10+2,11/12/1999,3/11/2024,9/10/2025,HR,HR Executive,447209,Good
EMP0846,Nisha,Singh,Female,Uttar Pradesh,Noida,Post Graduate,9/2/1986,3/2/2021,1/9/2025,Finance,Financial Analyst,931332,Good
EMP0847,Karan,Singh,Male,Madhya Pradesh,Indore,Post Graduate,6/6/2003,9/20/2016,,Sales,Sales Manager,277168,Good
EMP0848,Priya,Verma,Female,Gujarat,Surat,Graduate,4/13/1988,9/28/2024,,Finance,Accountant,352704,Needs Improvement
EMP0849,Aman,Kumar,Male,Delhi,New Delhi,Diploma,10/22/1996,3/3/2023,,Operations,Operations Manager,350181,Average
EMP0850,Nisha,Agarwal,Female,Telangana,Hyderabad,10+2,1/28/1986,11/30/2016,,Sales,Sales Executive,611940,Needs Improvement
EMP0851,Rohan,Kumar,Male,Madhya Pradesh,Bhopal,10+2,4/9/2001,3/3/2022,,Marketing,Marketing Executive,961160,Needs Improvement
EMP0852,Pooja,Jain,Female,Tamil Nadu,Coimbatore,10+2,11/9/1991,7/24/2019,,IT,QA Engineer,333335,Excellent
EMP0853,Aman,Verma,Male,Karnataka,Bengaluru,10+2,9/4/2001,3/16/2018,,Sales,Sales Executive,694579,Good
EMP0854,Aarav,Malhotra,Male,Tamil Nadu,Chennai,Post Graduate,10/4/2000,12/28/2020,,HR,HR Executive,886877,Needs Improvement
EMP0855,Rahul,Jain,Male,Tamil Nadu,Chennai,10+2,3/26/1993,5/31/2024,,Operations,Operations Manager,303379,Needs Improvement
EMP0856,Kavya,Kumar,Female,Karnataka,Mysuru,10+2,7/31/1992,8/13/2022,12/31/2025,Operations,Operations Executive,554154,Average
EMP0857,Aarav,Malhotra,Male,Rajasthan,Jaipur,Graduate,6/4/1999,10/12/2020,,Sales,Sales Manager,310289,Average
EMP0858,Aarav,Malhotra,Male,West Bengal,Kolkata,Graduate,12/9/1992,3/14/2016,4/4/2017,Finance,Accountant,671598,Average
EMP0859,Karan,Verma,Male,Telangana,Hyderabad,Post Graduate,10/12/1987,6/19/2020,7/17/2021,HR,HR Manager,487078,Needs Improvement
EMP0860,Aditi,Agarwal,Female,Delhi,New Delhi,Post Graduate,8/18/1988,7/26/2016,,Marketing,SEO Specialist,256092,Average
EMP0861,Vivaan,Gupta,Male,Rajasthan,Udaipur,Graduate,9/16/1985,10/18/2016,,Sales,Sales Manager,374562,Needs Improvement
EMP0862,Sneha,Kumar,Female,Karnataka,Bengaluru,10+2,10/12/2002,3/28/2015,8/25/2017,HR,HR Manager,774288,Excellent
EMP0863,Aman,Sharma,Male,Gujarat,Surat,10+2,9/29/1994,5/20/2020,8/17/2024,Finance,Financial Analyst,336627,Needs Improvement
EMP0864,Rahul,Mehta,Male,Uttar Pradesh,Noida,Graduate,9/21/2000,10/10/2017,,HR,HR Manager,990777,Excellent
EMP0865,Sneha,Malhotra,Female,Karnataka,Bengaluru,Diploma,2/23/1990,5/8/2016,,Sales,Sales Executive,537164,Good
EMP0866,Rohan,Kumar,Male,Maharashtra,Nagpur,Diploma,1/15/1987,9/10/2024,,Sales,Sales Manager,800472,Average
EMP0867,Aman,Mehta,Male,Gujarat,Surat,Post Graduate,5/18/1986,9/19/2020,,Marketing,Marketing Executive,569071,Excellent
EMP0868,Siddharth,Singh,Male,Uttar Pradesh,Lucknow,Post Graduate,7/17/1990,8/3/2018,2/13/2020,HR,HR Executive,250561,Excellent
EMP0869,Kavya,Singh,Female,Gujarat,Surat,10+2,3/5/1987,7/3/2022,,Marketing,Marketing Executive,597300,Average
EMP0870,Sneha,Malhotra,Female,Gujarat,Ahmedabad,Graduate,9/17/1989,7/21/2021,,IT,Software Engineer,386823,Excellent
EMP0871,Vivaan,Malhotra,Male,Tamil Nadu,Chennai,Post Graduate,3/20/1987,11/3/2015,,Operations,Operations Manager,566120,Needs Improvement
EMP0872,Siddharth,Jain,Male,Gujarat,Surat,Post Graduate,2/16/1999,1/17/2023,,Sales,Sales Executive,756274,Needs Improvement
EMP0873,Aarav,Gupta,Male,Madhya Pradesh,Bhopal,Diploma,7/1/1991,7/6/2015,11/10/2022,IT,QA Engineer,449429,Needs Improvement
EMP0874,Rahul,Sharma,Male,Karnataka,Bengaluru,10+2,9/25/2002,10/1/2020,12/31/2025,Operations,Operations Manager,568148,Good
EMP0875,Aditi,Verma,Female,Karnataka,Bengaluru,10+2,12/19/1996,9/2/2017,,IT,QA Engineer,405335,Average
EMP0876,Vivaan,Mehta,Male,Tamil Nadu,Chennai,10+2,7/20/1999,11/24/2018,,Operations,Operations Manager,590327,Excellent
EMP0877,Aditi,Agarwal,Female,Karnataka,Mysuru,Graduate,4/13/1992,8/23/2015,,IT,Data Analyst,479931,Average
EMP0878,Aman,Singh,Male,Uttar Pradesh,Noida,Post Graduate,6/29/1988,1/2/2020,,Marketing,SEO Specialist,636547,Good
EMP0879,Rahul,Mehta,Male,Madhya Pradesh,Bhopal,Diploma,7/11/1999,3/1/2018,,Finance,Accountant,1178255,Good
EMP0880,Rohan,Verma,Male,Rajasthan,Jaipur,Post Graduate,6/21/1999,7/7/2019,,Marketing,Marketing Executive,1012067,Excellent
EMP0881,Isha,Verma,Female,Rajasthan,Udaipur,10+2,6/21/1987,4/8/2024,,Marketing,Marketing Executive,388599,Good
EMP0882,Aman,Sharma,Male,Telangana,Hyderabad,10+2,6/23/1985,4/1/2024,,IT,QA Engineer,561152,Excellent
EMP0883,Aman,Sharma,Male,Tamil Nadu,Coimbatore,Post Graduate,4/22/1988,12/18/2018,,HR,HR Manager,970126,Excellent
EMP0884,Arjun,Mehta,Male,Delhi,New Delhi,Graduate,9/17/1986,11/26/2021,12/31/2025,IT,Data Analyst,338923,Excellent
EMP0885,Kavya,Singh,Female,Uttar Pradesh,Noida,10+2,5/2/1988,9/21/2023,,Finance,Accountant,659573,Needs Improvement
EMP0886,Arjun,Malhotra,Male,Rajasthan,Udaipur,Diploma,1/11/1987,8/16/2018,,HR,HR Manager,619737,Average
EMP0887,Kavya,Kumar,Female,West Bengal,Kolkata,Graduate,2/7/1988,12/30/2023,,Sales,Sales Manager,826023,Needs Improvement
EMP0888,Sneha,Malhotra,Female,Tamil Nadu,Chennai,Diploma,2/11/1993,1/12/2015,,IT,Data Analyst,835498,Needs Improvement
EMP0889,Rohan,Verma,Male,Maharashtra,Pune,Graduate,6/19/2002,3/8/2024,12/31/2025,Finance,Financial Analyst,401141,Needs Improvement
EMP0890,Aman,Mehta,Male,Tamil Nadu,Chennai,Diploma,8/19/1987,10/20/2022,5/28/2025,Sales,Sales Executive,979937,Needs Improvement
EMP0891,Neha,Sharma,Female,Delhi,New Delhi,Post Graduate,10/14/2003,8/29/2021,,IT,Software Engineer,632986,Good
EMP0892,Sneha,Agarwal,Female,West Bengal,Kolkata,Graduate,12/17/1994,10/6/2023,,Finance,Accountant,413459,Excellent
EMP0893,Vivaan,Malhotra,Male,Karnataka,Bengaluru,10+2,11/22/1993,5/3/2024,,Marketing,SEO Specialist,831074,Average
EMP0894,Aditi,Malhotra,Female,Delhi,New Delhi,Post Graduate,1/10/1992,4/27/2022,,Sales,Sales Manager,422830,Excellent
EMP0895,Isha,Singh,Female,Maharashtra,Mumbai,Graduate,8/26/1988,1/27/2021,,IT,Software Engineer,876116,Excellent
EMP0896,Arjun,Singh,Male,Rajasthan,Jaipur,Diploma,7/14/1985,8/2/2021,,Sales,Sales Executive,554212,Good
EMP0897,Aman,Mehta,Male,Karnataka,Bengaluru,Graduate,1/14/1995,10/22/2023,12/31/2025,Finance,Financial Analyst,627819,Needs Improvement
EMP0898,Vivaan,Kumar,Male,Tamil Nadu,Chennai,10+2,6/2/1988,5/11/2021,12/31/2025,Sales,Sales Executive,1093816,Excellent
EMP0899,Aditi,Verma,Female,West Bengal,Kolkata,Post Graduate,1/14/1992,11/26/2016,3/20/2021,HR,HR Executive,543724,Average
EMP0900,Arjun,Malhotra,Male,West Bengal,Kolkata,Graduate,6/7/1991,7/1/2019,,Operations,Operations Executive,712241,Average
EMP0901,Priya,Singh,Female,Delhi,New Delhi,Post Graduate,11/24/1990,11/2/2024,,Operations,Operations Executive,1027039,Good
EMP0902,Rohan,Verma,Male,Uttar Pradesh,Lucknow,Diploma,10/15/1997,6/24/2019,,HR,HR Manager,1166622,Needs Improvement
EMP0903,Riya,Patel,Female,Telangana,Hyderabad,10+2,12/5/1986,1/8/2017,,Sales,Sales Manager,459160,Needs Improvement
EMP0904,Isha,Patel,Female,Tamil Nadu,Coimbatore,10+2,3/31/1991,2/5/2020,,Operations,Operations Executive,742796,Good
EMP0905,Karan,Singh,Male,Madhya Pradesh,Indore,Post Graduate,5/27/1986,1/25/2024,,Sales,Sales Manager,473787,Excellent
EMP0906,Karan,Sharma,Male,Rajasthan,Udaipur,Graduate,4/5/1999,12/22/2016,,HR,HR Executive,537210,Needs Improvement
EMP0907,Riya,Kumar,Female,Telangana,Hyderabad,Graduate,2/16/1989,4/24/2024,,IT,Data Analyst,608633,Average
EMP0908,Aditi,Gupta,Female,Rajasthan,Udaipur,Post Graduate,6/18/2003,2/10/2015,,Operations,Operations Executive,331588,Good
EMP0909,Isha,Kumar,Female,Tamil Nadu,Coimbatore,Diploma,4/15/1989,8/15/2022,,IT,Data Analyst,1103309,Average
EMP0910,Rahul,Jain,Male,Madhya Pradesh,Indore,Post Graduate,7/23/1993,3/13/2018,,Marketing,SEO Specialist,986197,Excellent
EMP0911,Isha,Kumar,Female,Delhi,New Delhi,10+2,3/18/1999,12/25/2019,,Operations,Operations Executive,950144,Average
EMP0912,Pooja,Mehta,Female,Tamil Nadu,Coimbatore,Post Graduate,7/27/1987,3/12/2017,,IT,Data Analyst,1082308,Needs Improvement
EMP0913,Pooja,Kumar,Female,Maharashtra,Pune,Diploma,5/20/1996,3/7/2018,,Marketing,SEO Specialist,572328,Needs Improvement
EMP0914,Aman,Sharma,Male,Rajasthan,Jaipur,10+2,8/4/1985,9/20/2016,,Operations,Operations Manager,601367,Good
EMP0915,Isha,Kumar,Female,Maharashtra,Nagpur,Post Graduate,11/22/1987,2/19/2022,12/31/2025,Marketing,Marketing Executive,672700,Average
EMP0916,Sneha,Gupta,Female,Rajasthan,Jaipur,10+2,12/4/2000,12/26/2023,12/31/2025,Operations,Operations Executive,912113,Needs Improvement
EMP0917,Pooja,Sharma,Female,Madhya Pradesh,Indore,10+2,11/12/1998,12/8/2022,12/31/2025,IT,QA Engineer,650980,Excellent
EMP0918,Aarav,Malhotra,Male,Delhi,New Delhi,Post Graduate,5/14/1998,5/17/2016,7/29/2018,HR,HR Manager,524721,Good
EMP0919,Pooja,Kumar,Female,Gujarat,Surat,Diploma,1/12/1989,5/8/2018,6/18/2019,HR,HR Executive,372900,Average
EMP0920,Rahul,Jain,Male,Uttar Pradesh,Noida,Diploma,8/6/1998,5/2/2015,,IT,QA Engineer,786603,Good
EMP0921,Karan,Singh,Male,Delhi,New Delhi,10+2,5/7/1992,7/21/2016,,IT,QA Engineer,975196,Good
EMP0922,Siddharth,Agarwal,Male,West Bengal,Kolkata,10+2,10/26/1992,12/10/2022,,Marketing,SEO Specialist,739730,Needs Improvement
EMP0923,Siddharth,Gupta,Male,Tamil Nadu,Coimbatore,Post Graduate,4/23/1987,7/18/2021,,Finance,Accountant,1082673,Good
EMP0924,Kavya,Kumar,Female,West Bengal,Kolkata,Graduate,4/20/2003,7/29/2018,,IT,QA Engineer,651652,Needs Improvement
EMP0925,Karan,Malhotra,Male,Gujarat,Surat,10+2,1/30/1995,11/16/2016,,Operations,Operations Manager,865377,Needs Improvement
EMP0926,Anjali,Sharma,Female,Delhi,New Delhi,Graduate,8/19/1994,11/14/2023,,Finance,Accountant,326168,Good
EMP0927,Priya,Sharma,Female,Gujarat,Ahmedabad,Post Graduate,9/23/1997,12/2/2023,,HR,HR Executive,654321,Average
EMP0928,Isha,Mehta,Female,Telangana,Hyderabad,10+2,8/1/1997,2/12/2018,,Marketing,Marketing Executive,851828,Needs Improvement
EMP0929,Karan,Sharma,Male,West Bengal,Kolkata,10+2,2/27/1991,9/22/2019,1/22/2022,IT,Data Analyst,429453,Average
EMP0930,Ankit,Gupta,Male,Rajasthan,Jaipur,10+2,7/26/1992,3/26/2022,,IT,Data Analyst,349740,Needs Improvement
EMP0931,Pooja,Mehta,Female,Karnataka,Bengaluru,Diploma,3/29/2001,2/10/2024,,Operations,Operations Executive,971673,Excellent
EMP0932,Siddharth,Sharma,Male,Delhi,New Delhi,Graduate,9/7/1986,12/16/2017,,Marketing,SEO Specialist,533023,Good
EMP0933,Riya,Verma,Female,Karnataka,Mysuru,Diploma,11/21/2001,7/20/2021,,Marketing,SEO Specialist,950695,Excellent
EMP0934,Siddharth,Singh,Male,West Bengal,Kolkata,10+2,12/2/1990,8/5/2023,,Marketing,Marketing Executive,620157,Good
EMP0935,Aarav,Mehta,Male,West Bengal,Kolkata,Diploma,12/9/1995,3/4/2016,,HR,HR Manager,1047429,Average
EMP0936,Riya,Malhotra,Female,Telangana,Hyderabad,Post Graduate,3/20/1989,10/9/2015,,Sales,Sales Executive,969602,Average
EMP0937,Siddharth,Sharma,Male,West Bengal,Kolkata,Graduate,12/16/1990,4/29/2016,,IT,Data Analyst,702432,Good
EMP0938,Rohan,Kumar,Male,Telangana,Hyderabad,Graduate,3/12/1986,12/13/2019,,Finance,Accountant,301521,Needs Improvement
EMP0939,Pooja,Mehta,Female,Uttar Pradesh,Noida,Post Graduate,12/18/1988,8/30/2021,,Operations,Operations Manager,793810,Needs Improvement
EMP0940,Aman,Verma,Male,Tamil Nadu,Chennai,10+2,10/20/1985,6/14/2021,,HR,HR Executive,807980,Excellent
EMP0941,Anjali,Kumar,Female,Delhi,New Delhi,Graduate,2/9/1996,4/22/2017,3/22/2020,HR,HR Manager,917837,Average
EMP0942,Isha,Agarwal,Female,Maharashtra,Mumbai,Diploma,4/15/1996,11/9/2022,12/31/2025,Sales,Sales Manager,1143978,Good
EMP0943,Rahul,Sharma,Male,Madhya Pradesh,Bhopal,Post Graduate,1/30/1998,1/5/2015,6/27/2021,HR,HR Manager,364699,Excellent
EMP0944,Rahul,Gupta,Male,Delhi,New Delhi,Graduate,1/12/2003,4/4/2023,12/31/2025,Sales,Sales Manager,1020509,Average
EMP0945,Pooja,Mehta,Female,Karnataka,Mysuru,Post Graduate,9/11/1985,9/27/2017,3/19/2025,Marketing,SEO Specialist,626879,Good
EMP0946,Pooja,Agarwal,Female,Uttar Pradesh,Noida,10+2,12/31/1997,10/31/2020,,Operations,Operations Executive,704515,Needs Improvement
EMP0947,Ankit,Verma,Male,Maharashtra,Pune,Diploma,6/18/1995,8/21/2022,,Operations,Operations Manager,904096,Good
EMP0948,Ankit,Verma,Male,Uttar Pradesh,Noida,Post Graduate,12/2/1985,6/9/2017,8/11/2021,Operations,Operations Executive,305777,Needs Improvement
EMP0949,Siddharth,Gupta,Male,Gujarat,Surat,Diploma,12/6/1986,12/31/2022,,HR,HR Executive,703038,Excellent
EMP0950,Vivaan,Patel,Male,Gujarat,Ahmedabad,Post Graduate,6/24/1994,6/23/2019,,Finance,Financial Analyst,876040,Average
EMP0951,Isha,Agarwal,Female,Tamil Nadu,Coimbatore,Diploma,12/5/1998,2/3/2021,,Finance,Accountant,1042026,Needs Improvement
EMP0952,Isha,Verma,Female,Uttar Pradesh,Lucknow,Graduate,5/14/1986,5/12/2016,,Marketing,Marketing Executive,985652,Good
EMP0953,Sneha,Gupta,Female,Telangana,Hyderabad,Diploma,1/6/1990,7/30/2022,,HR,HR Manager,908756,Average
EMP0954,Isha,Mehta,Female,Delhi,New Delhi,10+2,6/7/1988,10/9/2021,,Operations,Operations Executive,509214,Good
EMP0955,Riya,Malhotra,Female,Delhi,New Delhi,Diploma,4/9/1999,3/30/2015,,HR,HR Executive,429071,Good
EMP0956,Anjali,Jain,Female,Delhi,New Delhi,Diploma,11/22/1992,5/10/2022,,Finance,Financial Analyst,999923,Good
EMP0957,Siddharth,Agarwal,Male,Rajasthan,Jaipur,Post Graduate,6/12/1993,4/16/2020,,Marketing,Marketing Executive,854020,Average
EMP0958,Aman,Verma,Male,Delhi,New Delhi,Post Graduate,4/5/1992,7/10/2023,,Marketing,Marketing Executive,360553,Good
EMP0959,Nisha,Sharma,Female,Delhi,New Delhi,10+2,3/3/2003,7/29/2016,,Finance,Financial Analyst,845900,Excellent
EMP0960,Karan,Mehta,Male,Madhya Pradesh,Bhopal,Graduate,12/30/1992,12/8/2021,,HR,HR Executive,710197,Needs Improvement
EMP0961,Vivaan,Jain,Male,Delhi,New Delhi,Graduate,8/27/1999,5/3/2015,,Finance,Financial Analyst,523553,Good
